Cow-ID;SonT;HA 1h;HA 2h;SoffT;Event;Event-Score;Moocall-Score;Date/Time of Parturition;Kommentar;Valid Calving;dt HA1 [min];dt HA2 [min];TP HA1;TP HA2;HA1 strict;FP HA1;FP HA2;FP soft;FN HA1;FN HA2;FN soft;;;
1223;24.10.2017 13:16;24.10.2017 13:09;;;;6;;26.10.2017 07:50;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1223;;26.10.2017 01:08;;;;6;;26.10.2017 07:50;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1223;;26.10.2017 04:08;26.10.2017 05:19;;;6;;26.10.2017 07:50;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1223;;26.10.2017 06:18;;26.10.2017 06:56;26.10.2017 05:30;1;1;26.10.2017 07:50;;1;-48;INVALID;0;0;0;0;0;0;0;1;0;;;
976;26.10.2017 07:05;;;;26.10.2017 09:17;5;0;27.10.2017 09:30;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
976;26.10.2017 09:18;;;;26.10.2017 20:05;2;1;27.10.2017 09:30;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1221;26.10.2017 12:16;26.10.2017 20:35;26.10.2017 21:34;26.10.2017 21:59;26.10.2017 20:30;1;0;26.10.2017 21:30;;1;-5000000006;-64;0;0;0;0;0;0;0;0;0;;;
1931;26.10.2017 23:10;;;27.10.2017 13:20;27.10.2017 12:02;2;0;05.11.2017 23:21;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1304;27.10.2017 16:20;27.10.2017 23:15;;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1304;;28.10.2017 19:45;;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1304;;29.10.2017 00:18;;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1304;;29.10.2017 09:00;;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1304;;29.10.2017 15:06;29.10.2017 16:06;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1304;;29.10.2017 22:41;29.10.2017 23:40;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1304;;30.10.2017 03:57;30.10.2017 04:57;;30.10.2017 06:10;3;0;31.10.2017 04:35;;0;133;73;0;0;0;1;1;1;0;0;0;;;
1304;30.10.2017 06:11;30.10.2017 11:59;;;;6;;31.10.2017 04:35;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
1304;;30.10.2017 13:50;30.10.2017 14:50;;31.10.2017 02:30;1;2;31.10.2017 04:35;;1;760;700;0;0;0;0;0;0;0;0;0;;;
1175;31.10.2017 04:12;;;;01.11.2017 12:07;3;0;01.11.2017 20:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1175;01.11.2017 12:08;;;;01.11.2017 19:30;1;1;01.11.2017 20:00;;1;INVALID;INVALID;0;0;0;0;0;0;1;1;1;;;
9769;01.11.2017 20:09;;;;01.11.2017 23:10;2;0;10.11.2017 04:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1885;02.11.2017 00:30;;;;02.11.2017 07:30;4;2;10.11.2017 02:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
9046;02.11.2017 07:36;;;;02.11.2017 16:15;4;2;05.11.2017 12:05;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3588;02.11.2017 16:22;;;;02.11.2017 22:30;2;0;10.11.2017 13:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
9564;03.11.2017 03:45;;;;03.11.2017 20:14;3;1;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2642;03.11.2017 21:22;;;;05.11.2017 10:03;4;2;08.11.2017 13:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1931;05.11.2017 10:10;;;;05.11.2017 20:30;2;0;05.11.2017 23:21;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1796;29.09.2017 16:26;29.09.2017 17:36;29.09.2017 18:36;29.09.2017 19:56;29.09.2017 18:40;1;;29.09.2017 20:15;;1;6400000001;4000000003;1;0;0;0;0;0;0;0;0;;;
2545;30.09.2017 09:40;30.09.2017 20:01;30.09.2017 21:00;;30.09.2017 20:30;1;;30.09.2017 23:15;;1;#WERT!;-30;0;0;0;0;0;0;0;0;0;;;
1183;01.10.2017 01:20;;;;01.10.2017 10:00;2;;05.10.2017 04:30;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
9256;01.10.2017 10:30;01.10.2017 11:15;01.10.2017 12:15;;;6;;09.10.2017 06:55;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
9256;;03.10.2017 11:15;03.10.2017 12:15;;;6;;09.10.2017 06:55;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
9256;;04.10.2017 10:20;;;;6;;09.10.2017 06:55;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
9256;;05.10.2017 02:50;;;05.10.2017 03:00;4;4;09.10.2017 06:55;;0;10;INVALID;0;0;0;1;0;0;0;0;0;;;
108;05.10.2017 03:01;;;05.10.2017 09:20;05.10.2017 10:00;2;;09.10.2017 16:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
108;06.10.2017 04:00;06.10.2017 10:23;06.10.2017 10:59;06.10.2017 13:12;06.10.2017 22:00;2;;09.10.2017 16:00;;0;697;661;0;0;0;1;1;1;0;0;0;;;
1099;06.10.2017 23:15;07.10.2017 21:39;07.10.2017 22:39;;;6;;08.10.2017 01:32;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1099;;08.10.2017 01:45;;08.10.2017 02:42;08.10.2017 00:30;1;1;08.10.2017 01:32;;0;INVALID;INVALID;0;0;0;1;0;0;0;0;0;;;
3701;08.10.2017 05:00;;;08.10.2017 11:25;08.10.2017 09:00;2;0;14.10.2017 12:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
274;08.10.2017 15:11;;;;08.10.2017 16:44;2;1;15.10.2017 11:05;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1092;08.10.2017 17:12;08.10.2017 18:35;08.10.2017 19:35;;08.10.2017 19:23;2;1;10.10.2017 10:55;;0;48;-12;0;0;0;1;1;1;0;0;0;;;
1641;08.10.2017 19:48;08.10.2017 21:27;08.10.2017 22:16;08.10.2017 22:37;08.10.2017 21:30;1;1;08.10.2017 21:45;;1;2999999999;-4599999999;0;0;0;0;0;0;0;0;0;;;
446;09.10.2017 01:05;;;;09.10.2017 07:40;4;2;12.10.2017 09:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3701;09.10.2017 07:55;;;;09.10.2017 09:25;2;;14.10.2017 12:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2566;09.10.2017 09:30;;;;09.10.2017 10:07;2;0;09.10.2017 19:17;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3701;09.10.2017 10:20;;;;09.10.2017 16:35;3;;14.10.2017 12:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3701;09.10.2017 16:40;;;;09.10.2017 18:25;2;1;14.10.2017 12:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2588;09.10.2017 23:25;;;09.10.2017 21:09;;6;;15.10.2017 06:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2588;;;;10.10.2017 15:56;10.10.2017 13:45;2;1;15.10.2017 06:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2619;19.10.2017 23:07;;;20.10.2017 20:32;20.10.2017 19:10;3;0;21.10.2017 15:50;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1223;21.10.2017 00:12;;;;21.10.2017 05:09;2;0;26.10.2017 07:50;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
141;21.10.2017 05:12;;;;21.10.2017 06:13;2;0;21.10.2017 10:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
141;21.10.2017 06:23;21.10.2017 07:40;21.10.2017 08:40;21.10.2017 10:58;21.10.2017 09:00;1;0;21.10.2017 10:15;;1;80;20;1;0;0;0;0;0;0;0;0;;;
9870;21.10.2017 15:20;21.10.2017 19:31;21.10.2017 20:31;;21.10.2017 21:30;1;1;21.10.2017 22:15;;1;119;59;1;1;1;0;0;0;0;0;0;;;
9081;22.10.2017 00:10;;;;22.10.2017 05:00;2;1;26.10.2017 09:20;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
194;22.10.2017 05:15;22.10.2017 06:13;;;22.10.2017 08:00;2;0;27.10.2017 02:00;;0;107;INVALID;0;0;0;1;0;0;0;0;0;;;
6988;22.10.2017 15:15;23.10.2017 04:05;23.10.2017 05:05;23.10.2017 07:23;23.10.2017 06:40;1;1;23.10.2017 06:45;;1;155;#WERT!;1;0;0;0;0;0;0;0;0;;;
527;23.10.2017 11:20;24.10.2017 10:41;24.10.2017 11:41;;;6;;26.10.2017 02:50;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
527;;25.10.2017 02:47;;;26.10.2017 02:30;1;2;26.10.2017 02:50;;1;1423;INVALID;0;0;0;0;0;0;0;1;0;;;
2625;26.10.2017 03:10;;;;26.10.2017 11:16;3;2;02.11.2017 12:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2631;26.10.2017 11:20;26.10.2017 01:19;26.10.2017 02:19;26.10.2017 03:07;27.10.2017 00:02;4;2;01.11.2017 15:25;;0;1363;1303;0;0;0;1;1;1;0;0;0;;;
2625;27.10.2017 00:03;;;27.10.2017 13:19;27.10.2017 13:02;2;0;02.11.2017 12:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2635;27.10.2017 16:06;;;;27.10.2017 19:01;4;2;06.11.2017 12:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2644;27.10.2017 19:03;;;;27.10.2017 20:00;2;0;02.11.2017 12:25;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2625;27.10.2017 20:05;;;;30.10.2017 03:39;9;0;02.11.2017 12:55;TFAB;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2625;30.10.2017 04:24;02.11.2017 09:42;02.11.2017 10:42;;02.11.2017 10:45;1;0;02.11.2017 12:55;;1;63;2999999999;1;0;0;0;0;0;0;0;0;;;
9564;02.11.2017 14:10;;;02.11.2017 13:25;02.11.2017 15:00;2;0;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3635;02.11.2017 15:32;02.11.2017 23:52;03.11.2017 00:52;;03.11.2017 00:55;1;0;03.11.2017 02:20;;1;6300000001;2999999999;1;0;0;0;0;0;0;0;0;;;
2639;03.11.2017 01:06;;;;03.11.2017 23:24;3;1;07.11.2017 17:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2639;03.11.2017 23:25;04.11.2017 00:22;04.11.2017 01:22;;05.11.2017 06:04;4;2;07.11.2017 17:45;;0;1782;1722;0;0;0;1;1;1;0;0;0;;;
9564;05.11.2017 06:18;;;;06.11.2017 06:14;4;1;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
9564;06.11.2017 06:15;;;;06.11.2017 13:11;4;2;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1935;06.11.2017 13:13;;;;06.11.2017 14:00;2;0;06.11.2017 19:10;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1935;06.11.2017 14:01;06.11.2017 15:02;;06.11.2017 15:23;06.11.2017 16:30;1;0;06.11.2017 19:10;;1;88;INVALID;1;0;0;0;0;0;0;1;0;;;
8935;06.11.2017 17:27;;07.11.2017 00:11;07.11.2017 12:14;07.11.2017 11:30;2;0;;Study over ;0;INVALID;679;0;0;0;0;1;0;0;0;0;;;
8935;07.11.2017 16:22;;;;08.11.2017 15:40;4;2;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
8935;08.11.2017 15:41;;;;08.11.2017 17:19;2;0;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2658;08.11.2017 23:11;09.11.2017 06:01;09.11.2017 07:01;;;6;;09.11.2017 14:15;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
2658;;09.11.2017 10:22;09.11.2017 11:22;09.11.2017 13:17;09.11.2017 11:30;1;0;09.11.2017 14:15;;1;68;7999999995;1;0;0;0;0;0;0;0;0;;;
1336;09.11.2017 23:38;10.11.2017 02:26;10.11.2017 03:26;;;6;;;Study over;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1336;;10.11.2017 09:43;10.11.2017 10:43;;;6;;;Study over;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1336;;10.11.2017 15:09;;10.11.2017 17:59;10.11.2017 16:19;2;0;;Study over;0;70;INVALID;0;0;0;1;0;0;0;0;0;;;
97;10.11.2017 23:23;;;;11.11.2017 00:17;3;0;11.11.2017 08:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1336;11.11.2017 00:23;11.11.2017 01:29;11.11.2017 02:29;;;6;;;Study over ;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1336;;11.11.2017 07:21;;11.11.2017 08:21;11.11.2017 07:11;2;0;;Study over;0;-10;INVALID;0;0;0;1;0;0;0;0;0;;;
9879;19.10.2017 23:20;20.10.2017 11:08;;20.10.2017 22:45;20.10.2017 20:20;4;2;22.10.2017 09:05;;0;552;INVALID;0;0;0;1;0;0;0;0;0;;;
3940;21.10.2017 00:17;;;;22.10.2017 06:12;4;2;25.10.2017 17:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1803;22.10.2017 06:18;23.10.2017 02:24;23.10.2017 03:24;23.10.2017 05:36;23.10.2017 03:00;1;2;23.10.2017 04:40;;1;36;-24;1;0;0;0;0;0;0;0;0;;;
1181;23.10.2017 07:10;23.10.2017 17:01;23.10.2017 18:01;23.10.2017 19:26;23.10.2017 18:00;1;0;23.10.2017 20:45;;1;59;-1000000003;1;0;0;0;0;0;0;0;0;;;
1915;23.10.2017 23:10;24.10.2017 03:39;;;24.10.2017 04:18;3;1;27.10.2017 05:45;;0;39;INVALID;0;0;0;1;0;0;0;0;0;;;
1915;24.10.2017 04:19;;24.10.2017 04:39;;24.10.2017 12:06;3;1;27.10.2017 05:45;;0;INVALID;447;0;0;0;0;1;0;0;0;0;;;
1915;24.10.2017 12:07;24.10.2017 11:44;24.10.2017 12:44;;24.10.2017 21:06;3;0;27.10.2017 05:45;;0;562;502;0;0;0;1;1;1;0;0;0;;;
1915;24.10.2017 21:07;;;;25.10.2017 02:20;4;2;27.10.2017 05:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1175;25.10.2017 02:22;;;;25.10.2017 09:30;2;0;01.11.2017 20:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
976;25.10.2017 10:25;;;;25.10.2017 23:11;4;2;27.10.2017 09:30;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1175;25.10.2017 23:15;;;;26.10.2017 06:06;4;2;01.11.2017 20:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1915;26.10.2017 06:07;;;;26.10.2017 12:16;3;0;27.10.2017 05:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1915;26.10.2017 12:17;26.10.2017 12:39;;;26.10.2017 13:07;3;1;27.10.2017 05:45;;0;28;INVALID;0;0;0;1;0;0;0;0;0;;;
1915;26.10.2017 13:08;26.10.2017 18:56;26.10.2017 20:08;;27.10.2017 02:06;6;2;27.10.2017 05:45;;1;430;358;0;0;0;0;0;0;0;0;0;;;
1915;;26.10.2017 23:02;27.10.2017 00:02;27.10.2017 02:11;27.10.2017 03:30;1;1;27.10.2017 05:45;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
1955;27.10.2017 03:10;;;;27.10.2017 15:15;5;0;01.11.2017 16:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1955;27.10.2017 15:16;27.10.2017 17:56;;;28.10.2017 02:12;2;0;01.11.2017 16:45;;0;496;INVALID;0;0;0;1;0;0;0;0;0;;;
1955;28.10.2017 02:13;;;;30.10.2017 06:13;3;1;01.11.2017 16:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1955;30.10.2017 06:14;;;;31.10.2017 01:22;6;;01.11.2017 16:45;TFAB;;;;;;;;;;;;;;;
1955;;;;;01.11.2017 13:30;1;1;01.11.2017 16:45;;1;INVALID;INVALID;0;0;0;0;0;0;1;1;1;;;
1911;01.11.2017 14:45;01.11.2017 14:03;;;01.11.2017 18:00;2;1;03.11.2017 13:30;;0;237;INVALID;0;0;0;1;0;0;0;0;0;;;
3489;01.11.2017 18:04;;;;02.11.2017 07:21;4;2;;Study over;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1196;02.11.2017 07:22;02.11.2017 08:19;02.11.2017 09:19;;03.11.2017 11:16;4;2;05.11.2017 04:00;;0;1617;1557;0;0;0;1;1;1;0;0;0;;;
3588;03.11.2017 12:08;03.11.2017 09:08;;;06.11.2017 04:12;4;3;10.11.2017 13:00;;0;4024;INVALID;0;0;0;1;0;0;0;0;0;;;
3588;06.11.2017 04:13;;;;06.11.2017 11:39;9;0;;TFAB;;;;;;;;;;;;;;;
3588;06.11.2017 11:40;07.11.2017 00:04;;;07.11.2017 01:23;4;1;10.11.2017 13:00;;0;79;INVALID;0;0;0;1;0;0;0;0;0;;;
3588;07.11.2017 01:24;08.11.2017 11:04;08.11.2017 12:04;08.11.2017 19:28;08.11.2017 18:27;4;2;10.11.2017 13:00;;0;443;383;0;0;0;1;1;1;0;0;0;;;
3483;08.11.2017 23:25;;;;09.11.2017 00:20;3;1;11.11.2017 05:50;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3588;09.11.2017 00:23;;;;09.11.2017 14:08;5;0;10.11.2017 13:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3588;09.11.2017 14:09;09.11.2017 15:02;09.11.2017 16:02;;;6;;10.11.2017 13:00;;0;INVALID;INVALID;0;0;0;1;1;1;0;0;0;;;
3588;;10.11.2017 10:20;10.11.2017 11:20;10.11.2017 14:54;10.11.2017 12:30;1;0;10.11.2017 13:00;;1;130;7000000001;1;1;1;0;0;0;0;0;0;;;
1920;10.11.2017 23:30;11.11.2017 00:41;11.11.2017 01:41;;11.11.2017 03:30;1;0;11.11.2017 04:10;;1;169;109;1;1;1;0;0;0;0;0;0;;;
2650;11.11.2017 05:07;11.11.2017 07:49;11.11.2017 08:49;11.11.2017 09:35;11.11.2017 08:30;1;1;11.11.2017 10:45;;1;41;-19;1;0;0;0;0;0;0;0;0;;;
430;15.12.2017 14:26;;;;15.12.2017 16:12;2;0;16.12.2017 02:45;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
430;15.12.2017 16:13;16.12.2017 00:13;16.12.2017 00:13;16.12.2017 03:06;16.12.2017 02:30;1;1;16.12.2017 02:45;;1;137;137;1;0;0;0;0;0;0;0;0;;;
1259;16.12.2017 06:09;;;;16.12.2017 14:12;2;0;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;16.12.2017 14:13;;;;16.12.2017 22:04;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;16.12.2017 22:05;;;;16.12.2017 23:09;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;16.12.2017 23:10;;;;17.12.2017 01:13;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 01:14;;;;17.12.2017 12:08;2;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 12:09;;;;17.12.2017 16:13;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 16:14;;;;17.12.2017 21:17;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 21:18;;;;17.12.2017 22:11;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 22:12;;;;17.12.2017 23:19;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;17.12.2017 23:20;;;;18.12.2017 01:21;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 01:22;;;;18.12.2017 03:19;4;2;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 03:20;;;;18.12.2017 10:21;2;0;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 10:22;;;;18.12.2017 15:15;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 15:16;;;;18.12.2017 18:07;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 18:08;;;;18.12.2017 23:15;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;18.12.2017 23:16;;;;19.12.2017 00:09;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;19.12.2017 00:10;;;;19.12.2017 04:21;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;19.12.2017 04:22;;;;19.12.2017 06:12;4;1;19.12.2017 15:40;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1259;19.12.2017 06:13;19.12.2017 10:14;19.12.2017 11:11;;19.12.2017 12:15;2;1;19.12.2017 15:40;;0;121;64;0;0;0;1;1;1;0;0;0;;;
1259;19.12.2017 12:16;19.12.2017 14:20;19.12.2017 15:21;;19.12.2017 15:30;1;1;19.12.2017 15:40;;1;7000000001;9000000008;1;0;0;0;0;0;0;0;0;;;
1279;19.12.2017 16:34;;;;19.12.2017 19:27;2;1;20.12.2017 05:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1279;19.12.2017 19:28;19.12.2017 19:34;;;19.12.2017 20:13;3;0;20.12.2017 05:55;;0;39;INVALID;0;0;0;1;0;0;0;0;0;;;
1279;19.12.2017 20:14;;;;19.12.2017 23:15;3;2;20.12.2017 05:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1279;19.12.2017 23:16;19.12.2017 23:34;;;20.12.2017 00:08;3;1;20.12.2017 05:55;;0;3400000001;INVALID;0;0;0;1;0;0;0;0;0;;;
1279;20.12.2017 00:09;;;;20.12.2017 01:10;2;1;20.12.2017 05:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1279;20.12.2017 01:11;;;;20.12.2017 02:12;2;1;20.12.2017 05:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1279;20.12.2017 02:13;;;;20.12.2017 03:14;2;1;20.12.2017 05:55;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
1279;20.12.2017 03:15;20.12.2017 03:59;;;20.12.2017 03:30;1;1;20.12.2017 05:55;;1;-29;-89;0;0;0;0;0;0;0;0;0;;;
1279;;;20.12.2017 04:59;20.12.2017 05:52;;7;;;;;;;;;;;;;;;;;;
2747;20.12.2017 07:08;20.12.2017 08:50;20.12.2017 09:50;;20.12.2017 10:03;4;1;21.12.2017 11:00;;0;73;13;0;0;0;1;1;1;0;0;0;;;
2747;20.12.2017 10:04;;;;20.12.2017 11:17;2;0;21.12.2017 11:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2747;20.12.2017 11:18;20.12.2017 13:00;;;20.12.2017 13:04;3;0;21.12.2017 11:00;;0;4000000003;INVALID;0;0;0;1;0;0;0;0;0;;;
2747;20.12.2017 13:05;;20.12.2017 14:00;;20.12.2017 17:20;4;1;21.12.2017 11:00;;0;INVALID;200;0;0;0;0;1;0;0;0;0;;;
2747;20.12.2017 17:21;;;;20.12.2017 18:06;4;2;21.12.2017 11:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2747;20.12.2017 18:07;;;;20.12.2017 19:07;4;1;21.12.2017 11:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2747;20.12.2017 19:08;;;;20.12.2017 21:10;4;1;21.12.2017 11:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2747;20.12.2017 21:11;20.12.2017 22:33;;;20.12.2017 23:10;3;1;21.12.2017 11:00;;0;3700000001;INVALID;0;0;0;1;0;0;0;0;0;;;
2747;20.12.2017 23:11;;20.12.2017 23:33;;21.12.2017 02:06;4;1;21.12.2017 11:00;;0;INVALID;153;0;0;0;0;1;0;0;0;0;;;
2747;21.12.2017 02:07;;;;21.12.2017 03:06;4;1;21.12.2017 11:00;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
2747;21.12.2017 03:07;21.12.2017 03:50;;;21.12.2017 04:02;4;1;21.12.2017 11:00;;0;1200000001;INVALID;0;0;0;1;0;0;0;0;0;;;
2747;21.12.2017 04:03;;21.12.2017 05:02;;21.12.2017 07:01;4;1;21.12.2017 11:00;;0;INVALID;119;0;0;0;0;1;0;0;0;0;;;
2747;21.12.2017 07:02;;;;21.12.2017 10:30;1;1;21.12.2017 11:00;;1;INVALID;INVALID;0;0;0;0;0;0;1;1;1;;;
2737;21.12.2017 11:40;21.12.2017 08:42;21.12.2017 09:42;21.12.2017 14:27;21.12.2017 12:38;1;0;21.12.2017 13:05;;1;236;176;0;0;0;0;0;0;0;0;0;;;
3685;15.12.2017 14:12;;;;15.12.2017 16:06;3;0;16.12.2017 18:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3685;15.12.2017 16:07;;;;16.12.2017 01:14;4;1;16.12.2017 18:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3685;16.12.2017 01:15;;;;16.12.2017 06:07;4;1;16.12.2017 18:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3685;16.12.2017 06:08;;;;16.12.2017 09:07;4;1;16.12.2017 18:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3685;16.12.2017 09:08;16.12.2017 15:35;;;16.12.2017 16:11;4;1;16.12.2017 18:15;;0;36;INVALID;0;0;0;1;0;0;0;0;0;;;
3685;16.12.2017 16:12;;16.12.2017 16:34;;16.12.2017 16:30;1;1;16.12.2017 18:15;;1;INVALID;-4000000003;0;0;0;0;0;0;1;0;0;;;
3994;16.12.2017 17:54;;;;16.12.2017 21:12;2;0;17.12.2017 09:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
3994;16.12.2017 21:13;;;;16.12.2017 23:12;3;0;17.12.2017 09:15;;0;INVALID;INVALID;0;0;0;0;0;0;0;0;0;;;
